season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2017,Elon,1,"100.6
207","103.8
194",".4128
202","47
263","48.1
125","17.3
103","13
344","29.2
187","25.6
65","15.9
351","28.6
76","44.9
268","47.6
152","33.3
225","32.8
115","67.7
272","-2.9
272"
2016,Western Carolina,1,"98.3
230","101.4
153",".4131
202","46.8
265","54.9
303","20.4
263","20.1
108","27.5
240","31.4
207","36.8
137","50.2
334","42.4
311","57.8
342","35.7
130","33.3
133","71.2
97","-2.1
217"
2015,DePaul,4,"102.5
140","105.8
267",".4099
202","51.4
90","50.7
226","22.4
292","19.8
172","26.5
286","35.3
297","40.3
109","45.4
299","50.2
113","54
308","35.4
132","28.4
45","72.4
7","-3.8
320"
2014,South Florida,5,"100.0
216","102.5
166",".4302
202","48.2
201","48.6
150","18.8
172","17.5
222","27.4
260","28.5
83","49.3
40","28.2
28","51.8
82","45.5
107","23.3
342","37
244","65.9
220","-1.3
179"
2013,Portland St.,1,"102.1
130","104.7
264",".4292
202","53
57","52.1
273","20
145","20.8
153","30.2
211","35.8
274","22.1
336","30.2
106","51.2
81","56.1
325","40
27","27.6
36","63
304","-2.4
245"
2012,Oakland,3,"106.6
94","109.2
293",".4287
202","51.2
111","61.2
345","19.3
112","20.8
154","29.9
237","27.5
40","39.2
114","33
137","52.1
68","60.1
341","33.2
197","42
328","74.8
6","-3.1
278"
2011,Rice,4,"107.4
75","111.3
320",".4001
202","52
85","55.1
314","18.9
96","17.7
285","34
135","29.6
84","59.6
2","34.8
137","53.3
44","46
128","32.7
209","44.9
339","62.3
320","-1.6
168"
2010,Princeton,4,"82.4
343","85.5
8",".3952
202","44.5
282","40.8
13","24.4
306","29.7
1","29.9
241","34
214","25.4
324","30.6
87","46.3
203","42.8
53","28.2
304","23.2
4","59.4
345","-0.6
93"
2009,LIU Brooklyn,3,"104.3
113","107.3
286",".4179
202","45.8
262","49.2
180","17.8
42","18.7
265","39.1
46","31.5
111","31.4
238","31.5
101","44.3
262","47.8
162","32.8
210","34.9
198","67.7
157","-3.1
273"
2008,Milwaukee,2,"99.8
186","103.5
213",".3972
202","46.6
260","55.1
292","21.6
159","24.2
76","34.3
140","35.5
236","34.4
196","37.1
188","49
145","51.8
252","27.4
317","42.1
314","67.7
178","-1.4
168"
2020,James Madison,2,"106.0
72","108.6
293",".4301
201","51.7
105","53.2
272","16.2
44","15
338","27.3
193","23.7
54","38.1
65","36.1
247","53
73","57.6
330","33.1
176","31.8
128","74.4
30","-2.3
259"
2019,Washington St.,3,"106.9
107","110.0
295",".4165
201","57.5
28","54.3
267","18.5
158","16.9
262","22.8
302","27.7
147","40
65","30.3
113","58.9
25","54.7
275","37.3
87","35.8
211","72.2
87","-3.4
313"
2018,Gardner Webb,3,"101.5
203","104.5
206",".4147
201","52.9
114","51
186","19.8
229","15
321","27.3
218","28.9
174","26.4
294","29.6
131","48.3
210","48.4
134","41.1
38","36.9
233","66.3
314","-0.4
88"
2017,Charlotte,2,"99.2
234","102.1
173",".4175
201","48.4
228","52
225","19.1
190","23.1
27","20.2
339","38.2
335","41.8
57","46.3
323","45.2
265","52.3
261","36.5
132","34.3
155","75.2
22","-0.9
125"
2016,Delaware,3,"102.6
168","105.7
243",".4160
201","45.5
289","51.9
233","18.9
183","15.2
308","33.3
95","26.8
74","43.5
45","29.7
91","42.1
319","52.9
282","34.9
151","33.9
158","68.6
212","-2.6
245"
2015,Fresno St.,3,"101.7
150","104.8
245",".4151
201","47.7
214","48.9
178","18.9
134","20.7
123","26.9
278","36.2
313","44
52","45.2
294","47.2
189","47.2
159","32.4
208","35.1
212","67.6
83","-1.7
187"
2014,Norfolk St.,3,"103.7
166","105.9
217",".4416
201","50
147","50.7
206","18
141","20.5
91","31.6
161","33.2
215","39
173","49.2
296","49.8
126","49.3
208","33.6
184","35.2
197","66.3
202","-2.2
267"
2013,Jacksonville St.,4,"94.4
250","96.7
132",".4295
201","47.4
187","43.2
40","19.9
136","24.3
42","30.9
192","37.9
302","46.8
19","34
165","44
251","45.7
131","36
110","23.3
8","63.6
282","-0.5
103"
2012,"Vermont
16 seed, R64",2,"94.7
270","97.1
119",".4303
201","46.2
244","48.1
160","18.6
80","23.1
70","29.5
249","33.7
214","28.9
290","32.3
127","46.9
189","46.3
134","29.6
281","35.6
204","61.8
317","-4
314"
2011,Hartford,1,"86.7
334","89.8
26",".4009
201","42.6
319","48.9
161","18.3
70","25.3
21","24.5
324","33.3
193","16.9
345","49.7
313","40.2
325","51.7
271","30.1
275","30.1
62","66.1
221","-2.8
255"
2010,Hawaii,4,"103.3
137","106.8
277",".4049
201","51.9
87","45
67","22.7
252","16.2
323","41.3
13","36.1
269","59.4
2","41.8
248","49
131","46.5
144","38.9
72","26.9
28","68.8
160","-2
206"
2009,New Orleans,4,"97.9
215","100.7
182",".4189
201","50.5
127","47.3
117","20.6
156","21.5
150","33.2
179","36.8
259","45.2
36","35.4
168","51.1
87","44.3
83","32.5
217","35.8
230","64.3
276","-1.3
152"
2008,Denver,3,"94.6
253","98.0
125",".3980
201","52.9
84","48.2
118","22.2
182","21.7
176","17.3
341","29.1
56","42.9
45","43.3
278","56.4
17","45.7
104","32.3
250","36.3
197","57
339","-2.8
277"
2020,UNC Asheville,3,"101.4
159","103.9
243",".4307
200","54.1
52","56.8
330","16
39","25
14","28.4
167","29.3
199","28.9
239","48.6
337","55.7
37","58.4
338","34.6
130","34.9
227","73.9
39","-2.2
252"
2019,Arkansas St.,3,"100.0
216","103.0
181",".4172
200","40.1
349","47.3
88","17.7
116","17.7
222","36.6
23","30.8
247","36.6
115","42.4
303","33.5
353","47
90","34
176","31.8
108","68
257","-1.2
150"
2018,Georgia Tech,2,"103.2
169","106.3
230",".4160
200","48.6
233","50
156","18.3
144","19.3
150","31
118","28.7
168","39.1
55","28.9
109","48.4
207","43.1
23","32.8
237","41.5
322","68.7
222","-3.8
320"
2017,Boston College,4,"97.5
253","100.3
134",".4202
200","52.5
98","49
142","21
262","22.1
46","27.1
239","22.4
16","32.9
208","36.4
209","49.1
163","50.2
211","39.6
61","31.5
76","75.1
24","-2
208"
2016,Bucknell,1,"107.6
96","110.7
298",".4195
200","54.7
38","55.6
314","20.7
275","18.2
194","31
151","32
224","35.9
157","47.4
319","53.3
56","49.3
187","38.4
67","43.7
340","74.5
23","-3.5
305"
2015,Missouri St.,4,"99.7
189","102.6
202",".4189
200","46.2
241","51.3
243","16.6
42","18.2
236","27.4
266","23.4
12","29.1
301","40
234","40.9
319","49.5
221","37.7
67","36
229","63.3
264","-1.7
186"
2014,Cleveland St.,2,"99.7
221","101.8
158",".4421
200","53.9
45","46.2
89","21.3
277","19.6
117","22.1
338","35.8
286","42.7
114","43.9
239","50.6
104","46.2
120","40.2
40","30.7
98","65.2
252","-1.9
232"
2013,St. John's,3,"89.9
301","92.0
70",".4333
200","42.4
312","41.9
28","14.6
6","21.7
120","33
144","35.7
270","33.3
192","24.9
39","41.4
304","38.2
12","31
241","33.7
181","66.5
181","-1.5
178"
2012,Winthrop,2,"93.7
274","95.9
96",".4329
200","45.9
250","46.9
123","20.8
185","21.9
102","27.9
281","34.2
224","31.3
255","45.8
298","43
275","48.9
208","35.5
141","28.8
44","64.1
267","-3.1
271"
2011,Yale,2,"95.8
245","99.2
137",".4013
200","51.8
89","46.3
96","24.1
303","18
277","29.4
260","28.5
55","34.8
220","40.1
216","47.7
174","43
49","39.4
50","36.8
243","66.2
214","-3.1
274"
2010,College of Charleston,5,"95.9
230","99.1
146",".4084
200","50.9
109","46.8
108","19.4
108","23
72","22.8
338","44.2
340","18.8
345","27.5
42","50.2
100","45.6
112","34.8
163","33.6
136","71
70","-1.6
169"
2009,Central Connecticut,3,"98.7
206","101.5
201",".4203
200","47.6
213","54.1
300","21.5
196","20.8
183","30.6
246","32.8
156","30.2
262","24.7
23","45.6
237","58.7
338","35.9
122","30.8
80","65.2
244","-1.2
148"
2008,Rutgers,4,"94.4
256","97.8
120",".3986
200","44.1
306","45.3
51","22.4
195","19.1
285","34.6
129","37.1
272","37.3
132","29.7
85","43.7
286","42.3
42","30.1
287","36.1
186","67.5
187","-1.3
161"
2020,UT Arlington,0,"100.7
174","103.1
232",".4334
199","45.6
288","49.5
163","19.5
179","17.8
252","29.9
132","33.5
314","34.5
117","37.5
268","45.9
278","47.1
118","30.2
256","35.7
247","71.5
99","-3.1
304"
2019,Jackson St.,0,"93.8
307","96.5
83",".4198
199","43.7
321","51.2
182","18.1
140","16.7
271","28.5
171","21.6
15","22.5
332","46.1
330","45.2
283","54.1
266","26.8
338","31.3
95","69.5
189","-1.7
209"
2018,Charleston Southern,1,"97.7
264","100.4
130",".4223
199","53.9
90","50.2
164","21.8
305","24.3
14","31.9
93","27.5
131","27.9
265","39.4
276","49.3
182","49.6
173","41.2
32","34.1
136","67.3
284","-2.2
213"
2017,Missouri,2,"94.8
290","97.5
95",".4212
199","41
344","47.5
107","15.9
38","19.4
143","30.2
157","26.1
73","47.3
18","36.8
218","43.6
297","46
109","24.2
344","33.1
125","70.9
118","-2.9
270"
2016,Eastern Washington,2,"113.6
33","116.8
346",".4215
199","57.1
19","60.8
351","18
129","17.3
239","28.9
203","34.1
285","29.8
276","38.1
227","53.4
54","59.8
349","41.2
28","41.9
324","69
191","-2.2
222"
2015,"North Florida
16 seed, R68",3,"102.4
142","105.3
259",".4220
199","53.8
43","48.3
161","20.9
231","18.5
226","27
273","34.3
270","41
93","38.4
208","50.6
102","51
264","38.9
48","26.9
27","71
19","-2.7
265"
2014,South Dakota St.,3,"103.0
174","105.1
202",".4424
199","50.6
135","55.9
322","19.5
205","18.4
172","28.2
242","27
47","36.8
216","35.2
110","52.4
69","54.8
308","31.7
233","38.5
276","65.9
220","-0.2
83"
2013,McNeese St.,3,"106.0
68","108.4
299",".4360
199","49.6
135","49.2
208","15.5
15","17.6
283","30.6
202","40.9
330","29
268","34.5
176","52.2
59","49.4
234","26
313","32.5
144","68.3
116","0.1
59"
2012,James Madison,4,"93.7
273","95.8
95",".4358
199","46.7
234","49.5
199","21
194","24.2
40","31.2
211","36.4
277","19.7
344","35.5
180","45.7
222","49.1
215","32.3
223","33.6
143","64.4
257","-1.1
151"
2011,Lamar,0,"97.5
215","100.8
160",".4060
199","40.4
338","49.8
192","19.1
107","22
104","32.3
186","36.7
268","36
193","55.8
331","37.9
341","50.7
247","31.7
237","31.7
98","75.5
6","-3.4
293"
2010,Tulane,2,"95.0
242","98.1
132",".4092
199","47.2
210","50.6
222","23
260","24
47","33.3
145","34
214","30.4
282","29.8
70","40.7
306","50.9
253","39.3
64","33.3
130","65
288","-3.2
286"
2009,Northern Arizona,1,"99.9
183","102.7
214",".4231
199","52.6
74","56.3
326","22.5
240","19.4
236","28.2
289","28.5
49","37
132","38.2
221","51.2
83","58.7
338","36.9
93","34.5
184","65.6
230","-2.2
218"
2008,Tennessee Tech,2,"92.6
276","95.9
93",".3998
199","45.1
290","47.7
102","23.9
249","24.8
62","33.5
160","34.4
206","51.5
9","40.7
247","45.6
241","49.2
193","29.3
298","29.4
34","73.7
25","-2.5
260"
2020,USC Upstate,3,"106.4
71","108.8
298",".4364
198","55.4
26","53
267","17.1
75","19.5
166","21.9
321","26.7
128","39.3
51","44.7
326","52.9
76","54.6
292","39.5
32","34
200","70.5
132","-0.3
112"
2019,Green Bay,2,"104.6
139","107.4
256",".4251
198","49.2
219","54.1
264","15.9
45","16.3
289","22
316","31.3
256","37
102","32.5
148","45
286","54.1
266","37.4
81","36.1
221","78.6
5","-1.5
180"
2018,James Madison,2,"101.7
199","104.3
197",".4289
198","49.2
219","54.5
277","18.9
179","17.3
239","27.4
211","18.6
2","35
122","35.6
232","47.1
236","54.6
291","35.7
151","36.2
211","71.5
91","-2.5
236"
2017,Cal Poly,2,"104.0
144","106.9
244",".4219
198","45.6
292","55
283","16.6
63","19.7
124","28
218","33.3
267","26.4
302","36.7
216","41.8
319","51.4
241","33.9
208","42.1
327","64.9
332","-2.7
256"
2016,Boston College,4,"92.9
316","95.4
66",".4244
198","50.6
142","43.7
33","19.6
221","19.8
123","20.7
339","27.4
93","31.4
247","35.9
184","52.2
73","39
9","32.3
233","34.8
185","67.5
254","-2
212"
2015,"North Dakota St.
15 seed, R64",3,"95.2
263","97.8
127",".4234
198","45.3
263","43.6
41","15.3
19","15.8
320","28.5
247","28.4
94","36
186","28.1
48","44.7
237","42.3
43","31.1
243","31
98","60.6
337","-2.2
230"
2014,Kent St.,2,"99.8
220","101.8
157",".4438
198","44
292","46.5
96","19.4
200","22.2
44","33.2
124","31.4
168","48.1
49","45.1
251","42.3
304","44.2
67","31.1
246","33.3
144","67.6
148","-1.9
244"
2013,UNC Wilmington,1,"101.8
136","104.0
255",".4381
198","49.6
135","48.8
197","19.6
123","15.4
330","30.9
192","35.8
274","29.3
260","41.5
274","46
194","49.3
231","40.3
24","31.6
114","64.7
243","-2.7
260"
2012,Austin Peay,2,"101.9
149","104.2
233",".4365
198","47.4
218","55
306","21.1
202","21.6
117","35.2
105","35.6
262","38.9
121","41.1
254","47.1
182","52.9
290","32.4
219","38.8
284","69.7
54","-1.8
196"
2011,Hofstra,4,"102.2
149","105.5
243",".4091
198","50.6
117","53.2
281","16.4
23","21.8
116","30.7
237","34.2
217","30.5
272","42.1
240","44.5
260","51.7
271","42.2
16","37.5
258","64.9
264","-1.2
137"
2010,Samford,3,"99.7
187","102.8
211",".4110
198","56.9
19","45.8
85","25.2
324","19.2
238","26.1
313","37.5
294","15.2
347","15.1
1","56
18","44.9
97","38.3
84","31.3
92","53
347","-1.2
138"
2009,Montana,3,"96.6
238","99.1
153",".4285
198","50.2
140","51.2
244","27.1
332","23.8
73","31.8
212","34.3
198","34.5
189","36.1
189","50.3
107","43.8
72","33.3
192","45.1
340","62.6
313","-1.4
157"
2008,UNC Wilmington,4,"100.4
176","103.6
218",".4087
198","52.6
95","51.6
214","23.1
221","20.9
205","34
149","30.4
88","25.5
305","34.6
156","51.1
84","51.9
255","37.2
124","33.9
122","70.9
78","-1.9
212"
2020,Arkansas St.,4,"103.1
130","105.3
257",".4404
197","50.2
154","52.2
246","19
146","22.3
65","25.5
233","30.1
225","46.4
11","42.9
319","50.3
149","51.4
230","33.3
168","36.4
261","65.7
319","0.2
58"
2019,High Point,2,"98.6
243","101.2
151",".4261
197","52.5
123","50.6
166","21.2
267","17.6
224","26.8
215","22.9
39","31.3
221","34.6
195","54.4
82","52.9
234","31.4
260","31.6
101","66.4
307","-1.9
220"
2018,Winthrop,2,"101.8
198","104.3
198",".4307
197","51.7
149","49.4
137","21.7
299","19.4
148","29.5
158","29.9
205","41.5
35","41.9
307","55.3
48","46
75","30.7
289","36.9
233","74.5
32","-1
129"
2017,Cleveland St.,3,"96.3
272","98.7
110",".4309
197","46.8
269","50.6
183","19.6
212","21.7
58","27.7
227","31
215","30.8
248","36.5
210","48.2
190","46.7
126","29.5
305","37.9
246","68
259","-2.1
218"
2016,Miami OH,2,"104.7
133","107.2
261",".4311
197","46.1
280","49.8
177","20.6
269","20.6
82","34.6
64","34.1
285","39.1
104","35.6
174","46.1
248","47.2
131","30.7
287","35.8
215","65.7
314","-1.8
195"
2015,Rider,5,"95.2
262","97.6
123",".4284
197","52.9
56","48
149","25.1
332","22.9
46","35.5
65","26.6
51","30.2
285","38.9
218","54.6
32","47.4
169","33
191","32.8
143","66.3
136","-0.4
88"
2014,Detroit,2,"103.3
172","105.2
204",".4456
197","47.7
218","53.5
276","17.3
103","19
138","32.1
154","30.2
134","35.3
242","56.1
328","46.9
211","48.5
181","33
197","41.4
320","68.9
97","-2.3
274"
2013,Northeastern,1,"101.4
139","103.5
250",".4403
197","46.6
214","54.4
302","20.1
151","21.6
124","39.7
31","29.3
88","32.2
221","32.7
139","52.2
59","56.5
330","23.2
334","33.7
181","64.8
239","-3
281"
2012,Stony Brook,3,"97.7
221","99.9
162",".4367
197","44.2
288","49.8
204","19
99","24.8
25","37.6
55","29.1
67","27.9
301","33.4
143","42.1
289","48.7
203","31.5
242","34.6
172","63.8
274","-2.3
233"
2011,La Salle,1,"106.0
91","109.4
304",".4107
197","50.5
119","55.2
316","21.4
210","20.1
196","39.5
26","34.6
225","33.6
237","38.9
198","48.3
147","51.6
266","38.3
67","42
317","73.2
18","-3.8
312"
2010,UC Irvine,2,"99.7
186","102.9
214",".4118
197","49.7
143","51.7
250","15.4
11","21.2
149","26.5
305","33.1
184","31.5
263","41.9
249","49.5
118","47.2
163","33.3
197","41.8
323","66.8
237","-2.5
251"
2009,Manhattan,4,"102.7
134","105.3
255",".4294
197","47.8
208","53.5
288","17.9
44","21.3
161","32.3
195","28.9
55","45.2
36","42.5
270","41.8
300","53.8
303","39.1
41","35.2
208","67.8
154","-1.9
192"
2008,"Portland St.
16 seed, R64",2,"98.3
199","101.3
179",".4128
197","52.5
97","53.6
262","25.6
293","25.1
51","32.3
193","36.3
259","31.4
238","28.5
69","46.2
229","54.3
291","41.1
48","34.8
153","65.9
239","-2.2
245"
2020,Loyola Marymount,4,"100.6
177","102.7
227",".4411
196","53.4
66","49.4
159","22
273","22.3
65","30.5
114","31.5
277","38
66","44.7
326","53.4
63","50.6
206","35.6
99","31.7
122","65.6
322","-2.8
291"
2019,Eastern Kentucky,3,"94.8
292","97.2
95",".4284
196","44.7
309","53.4
244","19
175","25.6
10","29.1
159","27.8
148","29.1
256","39.7
277","45.9
270","56.5
306","28.6
308","31.7
103","81.1
3","-0.8
132"
2018,Colorado St.,4,"98.8
243","101.2
142",".4315
196","45
311","53.5
258","19.4
210","18.4
189","26.8
229","27.4
127","44.9
13","27.1
80","42.4
327","55.1
296","32.9
234","34.1
136","70.3
152","-0.8
115"
2017,"North Carolina Central
16 seed, R68",2,"96.0
280","98.2
103",".4359
196","49
216","47.3
103","21.4
285","25.1
6","30
162","39.4
343","24.3
323","29.3
92","51.1
110","47.5
146","30.5
295","31.1
68","69.2
199","-2.2
225"
2016,Loyola Chicago,3,"100.3
203","102.4
178",".4428
196","47.5
241","50
184","17.4
103","22.1
42","22.9
316","36.8
327","31.8
239","29.1
81","44.1
284","44.3
67","36.6
114","40.4
306","64.5
337","-1.8
190"
2015,Ohio,3,"99.6
191","102.1
192",".4295
196","50.1
124","46.1
89","18.3
105","17.1
284","26.4
289","29.9
127","25.5
332","38.7
215","50.9
91","45.8
119","32.4
208","31.2
101","67.5
85","-2.5
248"
2014,Illinois Chicago,1,"102.9
175","104.9
196",".4462
196","47.8
214","50.8
212","16.7
77","15.4
304","27.1
266","28.6
87","27.2
329","38.7
161","48.5
161","53.8
300","30.8
249","28.2
50","65.1
256","-3.3
321"
2013,Nebraska,4,"91.1
289","93.1
85",".4404
196","46.5
217","48.2
177","20.1
151","19.4
222","23.9
324","24.2
22","32.9
204","37.3
221","45
220","46.7
157","33.7
166","34.2
195","64.5
252","-1.1
144"
2012,"UNC Asheville
16 seed, R64",3,"101.1
165","103.4
223",".4379
196","50.2
141","50
207","22
245","24
46","29.4
252","36.6
281","58.6
2","31.6
110","50.5
103","51.3
263","32.9
206","31.8
100","71.5
28","-0.8
125"
2011,Northeastern,2,"107.4
74","110.8
316",".4122
196","48.9
163","53.2
281","18.4
74","19.6
214","29.2
263","39.6
317","39.7
133","42.8
247","48.5
139","49
205","33.3
190","42.7
321","64.3
280","-4.2
332"
2010,Cleveland St.,0,"99.2
194","102.2
205",".4155
196","45.8
251","55.6
314","23.1
263","24.7
28","31.8
190","36.5
277","34
215","71.9
347","46.8
197","53
290","29.4
289","41.2
314","70.7
82","-2.8
272"
2009,Southeastern Louisiana,2,"102.8
132","105.2
253",".4323
196","51.2
105","49.3
184","22.6
246","20.2
202","39.7
34","35.4
233","28.5
287","41.3
260","51.9
65","46.9
143","32.9
208","37.5
265","67.5
166","-1.6
173"
2008,Florida Gulf Coast,2,"93.7
265","96.6
103",".4145
196","46.4
262","51.5
211","25.5
291","28.4
8","35.8
97","37
269","39.9
87","43.7
284","44.2
272","53.1
274","33.6
214","32.4
79","69.1
139","-2.6
267"
2020,"Northern Kentucky
vs. 220 Green Bay",4,"98.6
216","100.3
179",".4505
195","52
100","47.2
107","22
273","19.2
181","30.3
118","29
186","35
105","18.3
9","55.8
34","49.8
182","31.8
218","28.5
55","65.1
331","-1.1
164"
2019,UTEP,3,"94.7
293","97.1
92",".4304
195","50.8
176","49.6
143","20.8
252","24.2
23","25.9
239","18.8
4","53.9
4","41.8
300","51.9
139","49
134","32.7
217","33.7
160","71.2
121","-1.2
159"
2018,Southern Miss,2,"103.9
154","106.4
236",".4324
195","48.2
246","58.7
333","14.7
17","20.6
91","22.6
308","29.1
179","20.9
340","29.7
134","47.6
227","59
336","32.8
237","38.9
288","66.8
300","-1.7
178"
2017,Air Force,3,"103.9
146","106.1
233",".4387
195","50.5
177","55.9
302","17.4
111","18.4
206","25.2
283","19.8
3","34.3
179","28.2
69","44.1
286","58
334","40.8
35","35.8
193","70.1
160","-2.9
277"
2016,FIU,2,"102.6
169","104.5
226",".4453
195","51.4
113","46.2
73","19.9
233","11.5
351","32.7
111","27.6
103","31.8
239","29.9
94","51.4
90","47.2
131","34.3
170","29.9
55","64.8
334","-3.2
288"
2015,Virginia Tech,4,"98.4
204","100.8
172",".4325
195","51.8
80","47.1
122","18.8
131","21.5
88","31.5
153","37.5
326","34.1
217","31.3
88","51.2
84","48.2
187","35.7
118","30.4
87","65.9
152","-1.6
178"
2014,Montana,2,"101.0
201","102.9
173",".4468
195","51.6
104","46.8
107","12.6
6","19.6
117","16.9
349","40
337","59.6
5","45.9
264","46.4
225","45.7
111","39.5
48","33.3
144","63
316","0.2
58"
2013,Illinois Chicago,3,"97.9
200","99.9
181",".4413
195","45
262","46.2
118","19.4
113","21.3
133","30.7
199","38.2
305","31.1
239","37.2
219","41
311","43.9
91","34.4
148","34.8
222","65.5
216","-1.6
189"
2012,"LIU Brooklyn
16 seed, R64",6,"101.1
167","103.2
221",".4414
195","50.5
129","46.4
105","24.2
315","16.6
309","37.8
52","31.7
138","49.5
17","19.8
5","47.5
169","45.5
111","38.5
72","32.4
112","75
4","-1
139"
2011,UNC Wilmington,3,"102.2
148","105.2
237",".4168
195","52.1
84","50.8
224","22
230","23.7
43","34.9
101","39.2
313","29.8
285","27.8
49","46.3
204","48.6
191","40
37","37.1
254","59.2
339","-2.1
202"
2010,"Sam Houston St.
14 seed, R64",2,"110.6
50","113.7
331",".4203
195","58.1
11","60
340","20.6
160","20.3
187","37.1
76","30.3
99","48.9
27","36.1
170","50.7
82","59.6
341","46.2
4","40.5
303","72.3
44","-0.9
122"
2009,Idaho,3,"97.9
214","100.2
172",".4348
195","52.7
71","46.8
107","20.8
162","22.6
111","27.2
302","33.3
173","33.5
210","31.7
104","54.1
30","44.4
87","33.3
192","34.8
193","63.4
299","-2.9
268"
