season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2014,McNeese St.,9,"96.4
299","112.2
313",".1485
318","44.1
343","51.8
268","18.2
159","18.9
131","32.8
120","36.1
332","33.6
322","36.6
93","43.5
336","48.3
160","30.2
326","38.9
336","67.9
100","-12.6
267"
2013,Texas A&M Corpus Chris,5,"94.3
279","110.1
323",".1436
318","45.4
296","51
263","18.8
106","19.1
220","29.8
236","34.6
287","32.2
267","47.4
339","45.2
266","49.3
236","30.5
306","36.2
280","62.5
300","-17.5
317"
2012,Louisiana Monroe,3,"93.7
293","111.8
331",".1166
318","46.7
267","52.9
310","20.3
169","16.6
329","26.9
302","31.4
137","29
324","38
211","43.1
319","50.2
260","36
89","38.2
323","64.4
258","-18.1
324"
2011,High Point,10,"93.1
295","108.5
299",".1464
318","46.2
292","51.4
276","22.2
282","21.3
89","31.6
196","34.8
270","38.3
151","48.7
328","43.7
307","51.7
309","34.7
161","33.8
131","67.5
126","-14.8
288"
2010,Maryland Eastern Shore,11,"90.5
316","108.2
296",".1141
318","44.8
317","49.2
174","22.9
304","18.2
282","34.2
118","33.4
207","36.3
209","36.6
150","44.4
283","51.5
309","30.6
301","29.8
14","67
189","-16.8
308"
2009,Central Arkansas,6,"92.5
293","109.8
317",".1220
318","42.9
335","51.2
263","21.1
203","18.2
302","30.2
253","35.7
283","43.8
23","38.3
216","41.1
337","51
283","31.3
291","34.5
184","65.8
210","-14.9
293"
2008,Dartmouth,9,"90.4
319","107.1
273",".1244
318","45.7
313","53.1
297","20.6
142","20.9
178","31.3
232","33.1
182","27.3
327","41.1
266","45.5
274","53.2
315","31
317","35.2
176","66.7
185","-14.7
294"
2019,Stephen F. Austin,10,"94.2
319","107.5
259",".1803
317","48.4
277","52.6
260","20.5
297","21.5
29","29.1
146","32.9
324","36.2
85","36.1
258","47.6
267","49.9
160","33.3
226","37.4
319","70
122","-11.9
238"
2018,Kennesaw St.,8,"97.1
298","111.2
308",".1738
317","49.4
230","54.2
300","19.2
230","18.8
145","29.6
143","33.6
331","35
128","32.9
164","47.5
265","56.8
343","36.9
80","32.8
44","69.5
167","-14.5
291"
2017,SIU Edwardsville,5,"94.4
323","108.5
269",".1668
317","45
337","52.7
269","20.3
290","18.3
184","31.6
86","28.5
143","45.7
3","44.9
331","45.5
304","54
323","29.2
344","33.2
79","70.8
101","-18
333"
2016,Southern Miss,7,"94.0
322","109.3
284",".1503
317","49.4
194","51.6
255","20.3
299","17.7
199","23.3
331","29.4
150","36.1
191","38.9
223","45.2
301","50.2
235","35.9
120","35.5
222","64
343","-15.9
306"
2015,UMass Lowell,11,"90.8
331","105.4
234",".1527
317","47.9
219","53.9
334","20.5
268","23.3
13","21.6
346","30.4
130","34.3
249","34.1
114","44.6
295","54.1
343","34.9
137","35.8
248","64.1
206","-11.8
245"
2014,Alabama St.,16,"96.4
301","112.1
311",".1504
317","46
316","49.6
167","17.6
116","21.3
25","34.1
84","35.1
315","40.9
158","39.8
157","47.8
208","51
261","28.3
343","30.9
29","67.5
118","-9.4
204"
2013,Portland St.,6,"100.2
177","116.8
344",".1459
317","49.7
113","53.9
330","18.2
72","17.2
305","31.1
192","32.8
206","31.9
273","33.3
108","47.6
173","53.4
332","37.2
43","36.9
300","65
219","-16.1
310"
2012,Houston Baptist,7,"91.6
309","109.0
307",".1198
317","45.1
309","53.6
320","21.6
254","21.9
81","31.6
189","36.2
310","39.4
87","46.3
326","43.8
307","52.7
322","32.3
257","37.1
296","71.9
10","-15.5
308"
2011,Dartmouth,5,"90.5
321","105.4
245",".1478
317","44.2
325","52.1
302","20.6
212","21.2
95","26.5
315","35.5
296","29.5
328","36.5
142","42.2
332","50.1
264","32.6
254","37
301","66.1
198","-17.7
322"
2010,St. Francis NY,11,"87.9
335","104.9
247",".1154
317","46.2
274","49.8
206","23.4
317","25.2
7","31.4
210","33.6
215","36.6
201","37.5
171","45.9
234","48.6
209","31.2
286","34.6
192","65.5
252","-14.6
279"
2009,Delaware St.,7,"94.9
267","112.4
338",".1255
317","48.1
208","50.8
248","24.9
328","20.3
183","33.8
135","39.3
336","26.8
338","37.5
197","46.3
237","49.5
232","34.3
149","35.7
252","60
336","-16.2
308"
2008,South Carolina St.,12,"93.6
292","110.8
323",".1255
317","48
239","49.4
145","24.5
310","19.6
253","37.2
30","35.7
287","36.3
179","39.6
235","46.9
231","48.4
165","33.7
221","34.5
129","72.1
26","-16.2
306"
2019,Saint Peter's,10,"93.9
321","106.9
250",".1823
316","48.7
264","51.2
192","23.3
345","18.7
155","29.9
110","27.8
160","34.8
123","38.5
297","48.8
229","46.7
43","32.5
260","38.6
339","64.9
337","-17.1
328"
2018,Loyola MD,8,"95.8
315","109.6
285",".1752
316","47.8
303","54.4
307","18.9
211","18.7
153","29.1
160","26.4
68","33.3
174","40.4
303","48.1
244","54
308","31.3
330","36.8
267","69.7
157","-17.4
324"
2017,UC Santa Barbara,5,"92.8
332","106.6
233",".1682
316","42.1
350","52.5
260","18.3
146","17.6
228","30.8
115","29.6
192","28.8
323","32.3
101","41.7
348","53.2
309","28.5
348","34.4
128","66.1
310","-16.2
312"
2016,Northern Colorado,8,"101.5
202","118.0
351",".1508
316","50.7
133","55.9
345","19.9
286","17.7
199","29.2
189","29.8
176","43.4
29","48.4
341","48.8
168","54.4
341","36.4
90","38.8
340","69.6
135","-16
309"
2015,Utah Valley,9,"91.3
328","105.6
238",".1573
316","44.5
327","49.9
207","20.3
255","17.8
252","28.5
264","30.4
130","33.3
268","37
185","44.4
301","49.1
224","29.8
328","34.3
179","62.4
292","-14.4
289"
2014,St. Francis PA,10,"95.6
311","110.6
281",".1578
316","47.6
253","52.4
291","17
76","17.5
230","26
319","32.2
216","32.7
331","30.1
12","47.3
218","50.8
254","32
278","37.5
308","63
326","-15.8
311"
2013,SIU Edwardsville,7,"90.8
313","105.8
269",".1467
316","47.7
215","51.6
288","21.7
265","21.1
107","28.5
274","32
177","32.8
257","36.9
196","44.6
289","52.6
321","36.4
61","33
123","66.2
164","-13.8
273"
2012,Texas A&M Corpus Chris,6,"87.8
334","104.3
244",".1204
316","44
327","49
177","22.8
299","20.1
168","29.7
253","33.1
218","37.9
126","43.7
302","43.3
313","47.4
154","30.6
308","34.9
192","66
175","-18.1
326"
2011,NJIT,11,"91.7
314","106.8
272",".1480
316","47.9
220","49.7
201","19.1
113","19.3
211","28.9
279","28.5
36","33.2
287","46.6
310","45.1
282","47.8
174","35.5
107","35.5
226","66.2
192","-11.7
233"
2010,VMI,6,"101.5
161","120.4
347",".1228
316","49
155","57.1
345","17.3
28","20.6
155","27.3
317","39.8
346","32.3
295","36.8
156","48.8
127","56.6
344","32.8
228","39.1
338","84.5
1","-15.3
291"
2009,Fordham,3,"92.0
299","108.7
306",".1275
316","43.1
334","55.2
338","18.3
48","21.4
125","27.3
313","38.8
333","30.9
301","41.2
271","42.4
328","52.9
328","29.7
321","39.8
342","68.3
105","-18
319"
2008,Cal St. Bakersfield,8,"94.8
268","112.0
328",".1279
316","46
307","55.6
331","19.4
61","19.7
250","34.1
114","34.4
243","31.2
292","31.8
75","43.3
315","55.5
331","34.4
195","37.2
283","67.2
167","-16.8
315"
2019,Southeast Missouri St.,8,"96.1
303","109.5
290",".1826
315","50.4
184","52.7
267","20.2
284","17.4
246","25.6
262","28.3
176","29.1
281","33.5
196","47.4
276","55.7
338","36.6
64","32.3
62","69.2
157","-15.4
307"
2018,The Citadel,8,"100.4
241","114.8
337",".1758
315","49.1
248","56.8
343","18.7
188","19.6
99","27.4
215","33.7
333","32.7
198","30.4
102","47.9
253","57.4
345","33.4
248","37.3
290","78.9
2","-14.9
297"
2017,Binghamton,9,"95.2
312","109.2
286",".1709
315","48.8
237","52.2
242","18.6
177","17.1
266","23.5
322","28.2
128","30.8
288","32.2
93","47.1
263","51.3
247","34.4
191","35.7
209","67.1
278","-15.3
301"
2016,Hartford,9,"98.7
265","114.3
336",".1557
315","49.1
209","53.3
315","16.3
52","18.5
147","18.9
349","35.8
341","33.2
266","41.1
269","45.6
285","54
337","35.4
139","34.7
168","70.2
106","-17.7
329"
2015,Austin Peay,6,"92.8
315","106.8
270",".1662
315","44.5
327","54.9
345","20.8
285","20.3
96","31.8
137","29.2
85","41.6
61","38.4
210","44.2
308","53.2
335","30.1
319","38.6
335","67.2
61","-16.7
318"
2014,UNC Greensboro,11,"94.3
325","109.0
255",".1587
315","47.3
264","50.5
208","19.6
261","17.2
242","28.6
266","28.5
41","37.8
251","47.5
296","46.1
271","50.5
244","33.6
199","33.7
130","70.5
24","-13.2
275"
2013,UC Riverside,4,"87.1
335","101.4
185",".1480
315","45.3
298","50.5
246","22.6
304","18.1
273","30.7
205","27.4
33","32.5
263","32.7
89","46.3
226","47.5
173","28.7
332","36.9
300","63.1
286","-19.8
339"
2012,UT Rio Grande Valley,7,"91.5
311","107.9
292",".1306
315","47.5
230","50.8
243","23.1
313","19.9
180","24.7
329","35.5
296","34.2
230","33.4
106","43
322","50.7
276","36.1
85","34.1
159","64.6
248","-15.4
307"
2011,USC Upstate,5,"91.0
318","105.9
253",".1499
315","43.6
335","52.1
302","22.4
290","20.1
162","32.7
155","34.6
264","28
336","39
199","43.5
310","52.1
317","29.1
338","34.7
186","64.4
276","-18.1
325"
2010,Central Connecticut,12,"90.6
314","107.4
281",".1234
315","45.1
308","50.4
240","20.8
189","22.3
60","32.1
191","33.6
215","34.2
264","28.6
17","44.3
290","49.6
247","31.2
286","34.8
204","64.4
287","-15.7
294"
2009,SIU Edwardsville,3,"85.9
338","101.3
182",".1302
315","45
308","51.3
270","23.5
304","19.5
234","19.7
343","36
291","29.9
319","41.4
275","43.1
316","50.1
251","32.5
238","36.8
301","73.1
11","-7.6
154"
2008,Jackson St.,14,"91.3
311","107.7
285",".1298
315","45.5
316","51.4
239","22.6
250","22.5
94","33.7
133","33.9
224","41.9
40","40.1
244","44.8
293","50.3
246","31.7
296","35.8
210","72.4
24","-15.3
298"
2019,Wyoming,7,"93.9
320","106.6
242",".1884
314","49.1
246","51.7
215","19.9
265","17.4
246","15.9
353","28.8
208","39.1
36","34.4
222","47.1
285","51.6
241","34.5
162","34.6
186","69.9
126","-17.6
332"
2018,Charlotte,5,"97.7
286","111.6
311",".1770
314","48.3
285","54.7
316","20.6
301","17.6
230","26.2
253","28.8
179","38.9
47","31.7
136","46.5
303","54.2
315","34.6
188","37.1
281","72.4
43","-16.9
320"
2017,Prairie View A&M,11,"96.4
301","110.3
301",".1750
314","48.6
247","52.9
281","18.8
194","21.7
22","24.7
306","35
339","35.4
170","49.5
345","46.4
285","52.2
278","34.9
174","36.2
247","69.6
168","-13.9
283"
2016,UMass Lowell,10,"99.2
253","114.8
339",".1576
314","53.6
36","54.5
336","21.3
331","19.2
97","25.1
306","32.9
302","33.2
266","38.4
208","53.2
27","53.9
335","36.2
104","37.1
294","73.7
14","-13.2
264"
2015,Jacksonville St.,10,"92.5
316","106.3
256",".1683
314","43
340","51.1
259","18.5
127","19.2
159","28.7
260","34.5
317","37.6
152","39
222","42.3
336","50
257","29.5
333","35.7
244","63.8
237","-14.1
286"
2014,NJIT,9,"95.8
309","110.5
280",".1620
314","48
239","50.3
200","18.6
191","18.8
137","26.1
316","32.7
239","38.8
222","47.5
296","45
307","49.8
217","35.7
109","34.1
155","68.8
69","-12.4
261"
2013,UMKC,7,"91.9
305","106.9
290",".1501
314","47.4
228","54.5
337","23
315","19.3
211","29.1
259","30.5
108","30.3
304","42.3
297","45.9
237","52
311","33.5
185","40.1
346","65
219","-17.6
319"
2012,Kennesaw St.,2,"95.8
269","112.7
336",".1332
314","47.5
230","57
344","21.2
235","19.3
215","28.9
270","37.3
328","31.5
290","34.4
133","45.9
234","57.4
345","33.5
207","37.5
306","63.4
289","-19.3
332"
2011,Colgate,7,"94.6
288","109.9
319",".1507
314","46.9
268","51.4
276","23
315","16.8
321","31.5
199","30.8
97","37.5
183","44.7
290","45.5
267","51.8
312","33.5
205","33.8
131","67.8
112","-17.5
319"
2010,Centenary,6,"94.1
281","111.5
333",".1246
314","47.8
212","55.5
343","20.9
199","21.8
78","24.6
335","36.4
304","37.8
166","45.9
302","44.4
283","54.9
343","35.4
113","37.9
317","70.7
35","-16.1
300"
2009,Lafayette,8,"93.5
284","110.0
320",".1338
314","47.4
233","52.7
311","24.1
315","22.3
82","29.5
268","34.2
235","34.2
228","37.4
196","47.5
189","52.4
321","31.5
280","35.4
239","70.5
39","-18.4
326"
2008,Charleston Southern,6,"96.9
236","114.3
338",".1300
314","49.2
187","54.5
322","20.5
135","17.2
331","30.7
249","33.3
194","26.2
332","35.8
155","45
288","55.8
332","36.7
96","35
162","70.3
68","-15.9
305"
2019,Wagner,11,"93.2
331","105.8
232",".1898
313","44
347","51.1
186","20.8
307","19.8
90","33.4
36","28.9
213","33.8
165","46.5
349","43.1
348","49.9
160","30.1
339","35.2
220","65.1
332","-13.5
274"
2018,Grambling St.,16,"93.3
336","106.6
225",".1771
313","45.6
336","49.1
78","21
324","20.2
68","32
67","30.5
251","40.7
27","42.9
331","44.5
334","50
177","32.6
288","31.7
15","73
27","-10
202"
2017,North Texas,6,"95.6
308","109.2
285",".1779
313","47.4
298","50.4
166","18.4
158","17.8
214","26.5
268","31.2
256","34.9
187","35
171","47.3
258","49.6
180","31.7
312","34.6
144","71.2
86","-17.6
326"
2016,Maryland Eastern Shore,9,"97.6
284","112.9
327",".1579
313","49.2
205","53
307","23
349","18.8
130","31.4
117","29.7
170","37.3
159","49.5
346","49.5
136","53
323","32.4
271","35.3
208","68.2
213","-15.5
299"
2015,New Orleans,8,"95.2
295","109.4
310",".1692
313","46.5
277","54.8
344","22.2
330","21.2
51","35.7
36","32.9
260","45.9
22","44
303","45.2
277","53.9
340","33.9
190","37.8
318","67.5
52","-13.3
275"
2014,Alabama A&M,12,"91.4
346","105.4
186",".1631
313","46.3
305","45.2
26","19.8
271","20.2
53","27.6
288","34.2
292","41.5
138","54.6
342","45
307","44.5
46","32.3
268","31.4
40","65.8
214","-12.4
260"
2013,Navy,7,"88.4
331","102.6
210",".1523
313","44.1
323","49.6
208","18.5
88","21.6
80","25.8
326","34
262","27.9
337","38.4
238","42.2
329","50.7
278","32.1
252","31.9
76","61
329","-18.2
325"
2012,Canisius,5,"94.7
287","111.4
330",".1343
313","46.2
281","51.7
272","21.6
254","18.4
268","33.9
112","36.5
321","29.1
323","35
148","44.6
287","51.7
309","32.9
234","34.5
176","66.6
138","-19.1
329"
2011,Bryant,8,"97.4
251","113.1
339",".1515
313","49
176","53.5
329","20.3
182","17.9
287","28.8
283","34.6
264","31.7
307","35.4
115","45.4
273","50.5
277","36.4
71","39.1
338","66.2
192","-15.5
294"
2010,Southeast Missouri St.,6,"89.5
321","105.8
260",".1276
313","45.2
304","51.9
301","22.7
296","21
126","29.7
269","33.1
192","41.4
84","47.7
318","42.8
317","50.8
291","33.9
182","36.3
272","68.1
134","-18.2
328"
2009,Colgate,10,"89.0
324","104.6
246",".1356
313","45.3
303","46.4
55","23.3
298","19
266","28.1
305","35.1
266","37.9
133","34.4
129","44.2
291","45.8
81","31.7
271","31.8
43","62.1
320","-15.9
304"
2008,Kennesaw St.,9,"92.2
301","108.5
301",".1331
313","46.3
297","52.4
271","24.6
312","26.7
5","36.5
46","41.7
341","36.2
183","41.7
277","46.1
257","52.9
309","31
317","34.1
111","70.5
57","-16.4
311"
2019,Charlotte,8,"93.8
323","106.3
240",".1904
312","48.1
290","51.3
196","22
327","17.9
218","22.3
332","26.4
90","36.3
80","32.6
169","49.2
217","49.9
160","31.1
314","35.5
234","65.9
321","-15.4
305"
2018,Detroit,6,"101.6
219","115.9
340",".1797
312","49.1
248","56.7
342","18.2
155","17.2
248","27
231","31.4
290","31.1
247","37.5
262","48.5
225","54.1
310","33.3
252","40.6
348","73.8
18","-18
329"
2017,Alcorn St.,15,"93.6
329","106.6
232",".1820
312","47.9
278","47.3
43","20.4
297","18.6
165","31.9
79","31.2
256","32.8
253","39.8
269","47.9
232","48.3
132","32
302","30.2
9","68.9
211","-9.7
198"
2016,Lafayette,6,"98.9
261","114.3
335",".1582
312","50.5
142","52.9
303","18.2
181","16.7
261","22.3
340","32.9
302","31.6
300","35.1
126","47.9
207","52.5
310","36.5
80","35.7
235","70.4
97","-19.4
343"
2015,Idaho St.,5,"95.1
297","109.2
305",".1692
312","48.1
210","52
289","18.7
136","18.7
194","29.9
212","32.2
231","37
176","34.8
132","46.6
225","49.3
232","34.9
137","37
292","63.9
231","-19.2
338"
2014,Tennessee Martin,6,"102.1
216","117.4
346",".1669
312","48.1
234","58.8
351","16.2
48","19.5
89","30
225","32.7
239","35.1
300","49.7
318","45.8
278","59.4
351","34.9
145","38.2
322","69.6
46","-17.5
325"
2013,Rice,4,"94.9
274","109.9
321",".1565
312","46.9
245","55.3
341","16.7
16","21
113","19.2
347","36.6
329","28.2
333","46.7
333","44.5
292","55.5
346","33.4
191","36.7
296","62.8
295","-18.9
332"
2012,Hartford,9,"88.9
328","104.3
242",".1370
312","48.6
183","51.2
255","23.1
313","23.1
34","21.7
344","31.6
152","30.8
303","42.9
294","50.5
71","49.4
232","31
298","36.5
271","65.9
180","-17.1
317"
2011,Fairleigh Dickinson,5,"92.9
302","107.9
291",".1527
312","44.4
321","49.3
181","22.1
278","16.2
332","33.4
137","32.3
177","39.4
127","37.9
171","42.9
323","46.6
121","32.1
272","36.7
291","67.1
147","-19.2
331"
2010,St. Francis PA,11,"93.4
290","110.1
325",".1307
312","48.2
194","51.7
292","24.2
324","20.7
147","30.4
249","35
270","36.4
205","41.5
248","44.2
293","51.1
298","36.8
61","35.3
227","65.3
261","-15
286"
2009,Dartmouth,8,"91.2
305","107.2
286",".1356
312","45
308","50.4
229","21
200","21
143","30.1
257","32.8
175","31.3
297","42.9
292","42.9
319","47.9
156","33.6
184","38.6
332","66.4
178","-15.5
301"
2008,Canisius,6,"92.0
303","108.0
293",".1359
312","46.4
294","50.1
177","23.4
281","17.5
324","34.2
112","37.5
320","27.9
325","40.5
251","43.7
311","48.1
148","33.7
221","35.8
210","66
217","-19.6
335"
2019,Denver,7,"98.6
267","111.4
319",".1961
311","50.2
194","56.5
345","19.7
253","15.7
321","26.4
237","22.9
8","26.2
320","28.3
50","47.8
258","51.7
247","36.2
85","41.8
353","68.8
189","-16.1
314"
2018,Stetson,8,"97.3
295","110.7
300",".1845
311","48.9
260","54.6
313","14.9
13","18.5
163","23.2
318","27.5
114","25
340","37
256","48.7
215","53.6
299","32.9
273","37.4
293","71
86","-16.1
309"
2017,American,8,"94.3
324","107.1
245",".1878
311","50.3
182","52.5
260","20.2
285","20.2
66","21.7
336","28
117","30.7
293","41.4
297","51.7
76","51.4
253","31.8
308","36.6
266","65.9
313","-16.4
316"
2016,Robert Morris,10,"90.6
340","104.7
195",".1592
311","46.6
299","49.4
142","20.4
304","22
13","26.1
284","34.7
334","35.5
207","32.9
83","49.6
132","48.9
178","27.6
348","33.5
109","69.1
163","-17.4
326"
2015,Wagner,9,"96.3
281","110.4
320",".1722
311","44.6
321","53.4
327","20.1
239","19.8
127","37.2
18","30.3
127","33.9
259","53.3
347","44
315","51.7
307","30.6
309","37.7
314","67.6
48","-15.4
305"
2014,LIU Brooklyn,9,"103.3
197","118.6
348",".1687
311","49.4
174","54.6
336","18.6
191","15.6
321","31
193","33.9
284","37.8
251","30.9
16","47.8
208","52.5
311","34.5
160","39
337","68.1
93","-15.2
301"
2013,McNeese St.,11,"93.8
285","108.5
311",".1569
311","44.9
303","48.8
180","17.9
58","19
224","31.8
159","37.8
341","30.3
304","35.8
170","43.9
307","48.6
212","31.9
258","32.8
115","64.3
250","-12.1
243"
2012,Colgate,8,"96.5
256","113.1
337",".1386
311","49.5
152","52
287","22.1
272","15.1
345","26
318","29.3
60","35.5
192","36.6
184","45.4
264","49.4
232","38.4
27","37.9
314","66.4
152","-16
312"
2011,Longwood,8,"101.2
178","117.4
344",".1534
311","49.9
123","55.8
344","19.4
129","18.3
272","26.2
321","37.1
328","33.5
281","36.7
146","49.3
105","56.6
344","34
184","36.1
255","71.2
25","-12.9
262"
2010,North Carolina A&T,8,"91.8
301","108.1
292",".1325
311","46.7
260","48.5
153","21.4
229","20.9
130","30.1
258","36.2
299","34.8
250","33.4
88","47.8
172","46.9
135","30.1
310","34.2
173","70.2
49","-16.9
311"
2009,Longwood,13,"94.8
270","111.3
328",".1369
311","47.5
229","52.3
300","19.2
81","26.1
6","29.2
276","39.5
337","32.1
285","44.8
312","47.3
197","54.1
333","31.9
262","31.5
37","75.5
4","-10
198"
2008,St. Francis PA,5,"95.0
263","111.3
326",".1394
311","46.6
287","53.4
302","23.1
271","18.9
288","32.5
178","32.5
147","38.3
121","32.9
95","44.4
301","52.6
303","33.5
228","36.7
262","63.4
302","-18.9
329"
2019,Howard,14,"101.0
221","114.0
342",".1985
310","48.5
274","52.1
233","17
67","20
83","29.8
113","33.1
333","33.9
158","37.9
288","45.6
325","51.4
231","36.8
57","35.5
234","72.5
34","-12.8
256"
2018,St. Francis NY,11,"97.6
288","110.9
302",".1874
310","48.7
269","53.2
278","17.7
125","20.9
40","26.2
253","31.9
302","30.4
265","45.1
341","46.4
308","54.1
310","34.6
188","34.1
123","70.3
112","-14.6
292"
2017,Central Arkansas,8,"102.3
191","116.1
340",".1891
310","49.8
202","55.1
332","19.1
217","15.7
324","28.8
199","31.7
275","35.9
161","32
88","46.7
278","52.2
278","37.5
63","39.2
333","72.4
46","-17.4
325"
2016,The Citadel,7,"101.4
205","117.1
347",".1612
310","48.8
227","57.6
349","16.9
91","19.3
95","26.7
271","35.8
341","31.1
311","44.4
317","50.1
114","59.8
351","31.7
297","35.2
200","81.8
1","-17.8
333"
2015,Longwood,9,"95.3
293","109.2
307",".1729
310","49
175","52.6
300","20.7
282","20.8
71","26.9
299","35.2
329","30
331","45
316","44.9
290","50.5
268","36.9
64","37.5
306","67
65","-18.1
333"
2014,Central Connecticut,10,"97.2
292","111.5
297",".1708
310","48.1
234","50.9
227","19.9
274","18.2
178","28.8
264","36.4
341","29.6
347","34.2
52","47.3
218","48.8
179","33.5
203","36.6
280","70.2
33","-14.6
293"
