year_id,pts,mp,player,player_id,school_name,url_school
2011,29,57,Jordin Mayes,jordin-mayes-1,Arizona,arizona
2019,16,57,Tyler Cook,tyler-cook-1,Iowa,iowa
2014,18,57,Cameron Wright,cameron-wright-1,Pittsburgh,pittsburgh
2008,25,57,Willie Kemp,willie-kemp-1,Memphis,memphis
2014,14,57,Demarcus Holland,demarcus-holland-1,Texas,texas
2013,16,57,Reginald Buckner,reginald-buckner-1,Mississippi,mississippi
2009,23,57,DeShawn Sims,deshawn-sims-1,Michigan,michigan
2018,19,56,Cameron Johnson,cameron-johnson-4,North Carolina,north-carolina
2018,9,56,Stanford Robinson,stanford-robinson-1,Rhode Island,rhode-island
2017,16,56,Matt McQuaid,matt-mcquaid-1,Michigan State,michigan-state
2017,29,56,Jaylen Barford,jaylen-barford-1,Arkansas,arkansas
2010,26,56,David Loubeau,david-loubeau-1,Texas A&M,texas-am
2014,13,56,Justin Anderson,justin-anderson-1,Virginia,virginia
2009,17,56,Landon Milbourne,landon-milbourne-1,Maryland,maryland
2013,5,56,Amir Williams,amir-williams-1,Ohio State,ohio-state
2008,16,56,Joseph Jones,joseph-jones-1,Texas A&M,texas-am
2008,18,56,Lance Hurdle,lance-hurdle-1,Miami (FL),miami-fl
2010,14,56,Terrance Calvin,terrance-calvin-1,Arkansas-Pine Bluff,arkansas-pine-bluff
2017,17,56,Dean Wade,dean-wade-1,Kansas State,kansas-state
2008,14,56,Rob Kurz,rob-kurz-1,Notre Dame,notre-dame
2018,14,56,Jon Teske,jon-teske-1,Michigan,michigan
2008,16,56,Longar Longar,longar-longar-1,Oklahoma,oklahoma
2018,18,56,Cyril Langevine,cyril-langevine-1,Rhode Island,rhode-island
2016,11,56,Myles Davis,myles-davis-1,Xavier,xavier
2017,11,56,Jonah Mathews,jonah-matthews-1,Southern California,southern-california
2019,5,56,Jack Salt,jack-salt-1,Virginia,virginia
2009,10,56,Zack Novak,zack-novak-1,Michigan,michigan
2011,16,56,Michael Morrison,michael-morrison-1,George Mason,george-mason
2010,11,56,A.J. Hardeman,aj-hardeman-1,New Mexico,new-mexico
2016,28,56,Mike Thomas,mike-thomas-2,Hawaii,hawaii
2013,30,56,Troy Daniels,troy-daniels-1,Virginia Commonwealth,virginia-commonwealth
2015,14,56,Jordan Bell,jordan-bell-1,Oregon,oregon
2015,12,56,Elijah Minnie,elijah-minnie-1,Robert Morris,robert-morris
2013,14,56,Cody Ellis,cody-ellis-1,Saint Louis,saint-louis
2013,16,56,Brandon Ashley,brandon-ashley-1,Arizona,arizona
2017,23,56,Joshua Langford,joshua-langford-1,Michigan State,michigan-state
2009,12,56,Marcus Denmon,marcus-denmon-1,Missouri,missouri
2012,10,56,Jeff Robinson,jeff-robinson-4,Xavier,xavier
2013,22,56,Gregory Echenique,gregory-echenique-1,Creighton,creighton
2014,15,56,Wayne Blackshear,wayne-blackshear-1,Louisville,louisville
2012,12,56,Deuce Bello,deuce-bello-1,Baylor,baylor
2016,30,56,Max Bielfeldt,max-bielfeldt-1,Indiana,indiana
2009,24,56,Eric Hayes,eric-hayes-1,Maryland,maryland
2011,15,56,Eric Atkins,eric-atkins-1,Notre Dame,notre-dame
2017,26,56,D.J. Johnson,dj-johnson-2,Kansas State,kansas-state
2014,5,56,Trey Pinkney,trey-pinkney-1,Stephen F. Austin,stephen-f-austin
2015,13,56,Shaq Thomas,shaquille-thomas-1,Cincinnati,cincinnati
2015,10,56,Elliott Pitts,elliott-pitts-1,Arizona,arizona
2013,10,56,David Kravish,david-kravish-1,University of California,california
2008,18,56,DeJuan Blair,dejuan-blair-1,Pittsburgh,pittsburgh
2008,16,55,DaJuan Summers,dajuan-summers-1,Georgetown,georgetown
2012,12,55,Jared Swopshire,jared-swopshire-1,Louisville,louisville
2018,13,55,Dazon Ingram,dazon-ingram-1,Alabama,alabama
2011,13,55,Gary McGhee,gary-mcghee-1,Pittsburgh,pittsburgh
2012,12,55,Craig Cusick,craig-cusick-1,Brigham Young,brigham-young
2019,29,55,Tyson Ward,tyson-ward-1,North Dakota State,north-dakota-state
2009,3,55,Joe Krabbenhoft,joe-krabbenhoft-1,Wisconsin,wisconsin
2010,18,55,Keyon Carter,keyon-carter-1,Old Dominion,old-dominion
2010,11,55,Danero Thomas,danero-thomas-1,Murray State,murray-state
2018,23,55,Kyle Washington,kyle-washington-2,Cincinnati,cincinnati
2008,10,55,Ousmane Barro,ousmane-barro-1,Marquette,marquette
2011,10,55,Justin Holiday,justin-holiday-1,Washington,washington
2019,31,55,Brady Manek,brady-manek-1,Oklahoma,oklahoma
2010,19,55,Glen Rice,glen-rice-jr-1,Georgia Tech,georgia-tech
2014,34,55,Jason Calliste,jason-calliste-1,Oregon,oregon
2018,11,55,DeSean Murray,desean-murray-1,Auburn,auburn
2009,9,55,Jimmy Butler,jimmy-butler-1,Marquette,marquette
2009,18,55,Doneal Mack,doneal-mack-1,Memphis,memphis
2012,22,55,George Fant,george-fant-1,Western Kentucky,western-kentucky
2012,18,55,D.J. Byrd,dj-byrd-1,Purdue,purdue
2016,15,55,Anthony Clemmons,anthony-clemmons-1,Iowa,iowa
2010,18,55,B.J. Holmes,bj-holmes-1,Texas A&M,texas-am
2018,6,55,Wesley Harris,wesley-harris-1,West Virginia,west-virginia
2016,21,55,Kyle Kuzma,kyle-kuzma-1,Utah,utah
2010,14,55,Jorge Gutierrez,jorge-gutierrez-1,University of California,california
2016,6,55,Jordan Burgess,jordan-burgess-1,Virginia Commonwealth,virginia-commonwealth
2014,6,55,Willie Cauley-Stein,willie-cauley-stein-1,Kentucky,kentucky
2018,21,54,Nick Perkins,nick-perkins-2,Buffalo,buffalo
2016,4,54,Jordan Hill,jordan-hill-2,Wisconsin,wisconsin
2008,17,54,Kelly Beidler,kelly-beidler-1,Mount St. Mary's,mount-st-marys
2010,19,54,Xavier Henry,xavier-henry-1,Kansas,kansas
2008,21,54,A.J. Slaughter,aj-slaughter-1,Western Kentucky,western-kentucky
2013,13,54,Colton Iverson,colton-iverson-1,Colorado State,colorado-state
2012,22,54,Robert Sacre,robert-sacre-1,Gonzaga,gonzaga
2016,26,54,Darnell Harris,darnell-harris-2,Middle Tennessee,middle-tennessee
2017,11,54,Kavell Bigby-Williams,kavell-bigby-williams-1,Oregon,oregon
2010,23,54,J.T. Tiller,jt-tiller-1,Missouri,missouri
2012,16,54,P.J. Hairston,pj-hairston-1,North Carolina,north-carolina
2012,13,54,Kahlil McDonald,kahlil-mcdonald-1,Western Kentucky,western-kentucky
2019,15,54,Jemarl Baker Jr.,jemarl-bakerjr-1,Kentucky,kentucky
2011,19,54,Okaro White,okaro-white-1,Florida State,florida-state
2011,33,54,Elias Harris,elias-harris-1,Gonzaga,gonzaga
2013,11,54,Gary Bell,gary-bell-1,Gonzaga,gonzaga
2011,8,54,Will Spradling,will-spradling-1,Kansas State,kansas-state
2019,21,54,Daniel Oturu,daniel-oturu-1,Minnesota,minnesota
2010,9,54,Demetri Goodson,demetri-goodson-1,Gonzaga,gonzaga
2019,20,54,Austin Wiley,austin-wiley-1,Auburn,auburn
2016,25,54,Demetrious Floyd,demetrious-floyd-1,Stephen F. Austin,stephen-f-austin
2010,15,54,Corey Fisher,corey-fisher-1,Villanova,villanova
2012,12,54,Hugh Greenwood,hugh-greenwood-1,New Mexico,new-mexico
2016,8,54,Rashard Kelly,rashard-kelly-1,Wichita State,wichita-state
2009,12,54,Marcus Morris,marcus-morris-1,Kansas,kansas
2011,21,54,Dion Dixon,dion-dixon-1,Cincinnati,cincinnati
2019,13,54,Geno Crandall,geno-crandall-1,Gonzaga,gonzaga
2009,18,54,Josh Carter,josh-carter-1,Texas A&M,texas-am
2011,17,54,Ryan Kelly,ryan-kelly-3,Duke,duke
2009,6,54,London Warren,london-warren-1,Dayton,dayton
2008,19,54,Bryan Davis,bryan-davis-1,Texas A&M,texas-am
2012,13,54,Greg Whittington,greg-whittington-1,Georgetown,georgetown
2015,25,54,Devonte' Graham,devonte-graham-1,Kansas,kansas
2008,17,54,Jessie Sapp,jessie-sapp-1,Georgetown,georgetown
2018,14,54,Jourdan Grant,jourdan-grant-1,Maryland-Baltimore County,maryland-baltimore-county
2016,23,54,Aaron Brown,aaron-brown-2,Saint Joseph's,saint-josephs
2018,34,54,Teddy Allen,teddy-allen-1,West Virginia,west-virginia
2011,28,54,Nasir Robinson,nasir-robinson-1,Pittsburgh,pittsburgh
2009,6,54,Markieff Morris,markieff-morris-1,Kansas,kansas
2011,18,54,James Rahon,james-rahon-2,San Diego State,san-diego-state
2014,11,54,Josh Hart,josh-hart-1,Villanova,villanova
2014,21,54,Brandyn Curry,brandyn-curry-1,Harvard,harvard
2012,12,54,Spencer Dinwiddie,spencer-dinwiddie-1,Colorado,colorado
2019,22,54,Aaron Wheeler,aaron-wheeler-2,Purdue,purdue
2011,21,54,Ryan Pearson,ryan-pearson-1,George Mason,george-mason
2012,22,54,Rob Brandenberg,rob-brandenberg-1,Virginia Commonwealth,virginia-commonwealth
2015,14,54,Dwayne Benjamin,dwayne-benjamin-1,Oregon,oregon
2012,28,54,Gabe Knutson,gabe-knutson-1,Lehigh,lehigh
2010,42,54,Marcus Morris,marcus-morris-1,Kansas,kansas
2019,21,53,Mark Vital,mark-vital-1,Baylor,baylor
2015,10,53,James Farr,james-farr-1,Xavier,xavier
2019,16,53,David Crisp,david-crisp-1,Washington,washington
2012,22,53,Festus Ezeli,festus-ezeli-1,Vanderbilt,vanderbilt
2012,28,53,Austin Dufault,austin-dufault-1,Colorado,colorado
2017,21,53,Zach Brown,zach-brown-2,Wichita State,wichita-state
2019,9,53,Nate Hinton,nate-hinton-1,Houston,houston
2018,23,53,John Petty,john-petty-2,Alabama,alabama
2016,5,53,Wyatt Lohaus,wyatt-lohaus-1,Northern Iowa,northern-iowa
2016,15,53,Dante Buford,dante-buford-1,Oklahoma,oklahoma
2011,19,53,Darien Brothers,darien-brothers-1,Richmond,richmond
2014,22,53,Zak Irvin,zak-irvin-1,Michigan,michigan
2011,11,53,Seth Curry,seth-curry-1,Duke,duke
2014,18,53,TrayVonn Wright,trayvonn-wright-1,North Dakota State,north-dakota-state
2011,15,53,Sam Goodman,sam-goodman-1,Morehead State,morehead-state
2008,14,53,Tony Crocker,tony-crocker-1,Oklahoma,oklahoma
2017,26,53,Daryl Macon,daryl-macon-1,Arkansas,arkansas
2010,0,53,Geoff Reeves,geoff-reeves-1,Cornell,cornell
2012,18,53,Gregory Echenique,gregory-echenique-1,Creighton,creighton
2017,6,53,Tyrik Dixon,tyrik-dixon-1,Middle Tennessee,middle-tennessee
2008,16,53,Robbie Hummel,robbie-hummel-1,Purdue,purdue
2014,19,53,Rico Gathers,rico-gathers-1,Baylor,baylor
2012,32,53,Derrick Nix,derrick-nix-1,Michigan State,michigan-state
2016,45,53,Kris Dunn,kris-dunn-1,Providence,providence
2019,28,53,Tacko Fall,tacko-fall-1,Central Florida,central-florida
2013,17,53,Treveon Graham,treveon-graham-1,Virginia Commonwealth,virginia-commonwealth
2010,23,53,Bryan Davis,bryan-davis-1,Texas A&M,texas-am
2008,11,52,Orlando Mendez-Valdez,orlando-mendez-valdez-1,Western Kentucky,western-kentucky
2018,26,52,Lamont West,lamont-west-1,West Virginia,west-virginia
2015,20,52,Darion Atkins,darion-atkins-1,Virginia,virginia
2012,31,52,Askia Booker,askia-booker-1,Colorado,colorado
2013,20,52,Beau Levesque,beau-levesque-1,Saint Mary's (CA),saint-marys-ca
2019,21,52,Isaiah Moss,isaiah-moss-1,Iowa,iowa
2019,14,52,Sam Griesel,sam-griesel-1,North Dakota State,north-dakota-state
2015,17,52,Martavious Newby,martavious-newby-1,Mississippi,mississippi
2014,24,52,Austin Nichols,austin-nichols-2,Memphis,memphis
2016,18,52,Anton Grady,anton-gandy-1,Wichita State,wichita-state
2009,13,52,Chris Moore,chris-moore-6,Cleveland State,cleveland-state
2010,24,52,Cole Aldrich,cole-aldrich-1,Kansas,kansas
2018,26,52,Jordan Poole,jordan-poole-1,Michigan,michigan
2014,14,52,Grant Gibbs,grant-gibbs-1,Creighton,creighton
2009,25,52,Dexter Pittman,dexter-pittman-1,Texas,texas
2010,4,52,Lucas O'Rear,lucas-orear-1,Northern Iowa,northern-iowa
2016,16,52,DJ Hogg,dj-hogg-1,Texas A&M,texas-am
2008,21,52,Jean Cajou,jean-cajou-1,Mount St. Mary's,mount-st-marys
2019,25,52,Cameron Jackson,cameron-jackson-1,Wofford,wofford
2013,20,52,Trevor Mbakwe,trevor-mbakwe-1,Minnesota,minnesota
2011,13,52,Cedrick Lindsay,cedrick-lindsay-1,Richmond,richmond
2018,2,52,Andre Wesson,andre-wesson-1,Ohio State,ohio-state
2014,24,52,Anthony White,anthony-white-1,Mercer,mercer
2013,17,52,Tyler Griffey,tyler-griffey-1,Illinois,illinois
2012,15,52,DeShawn Painter,deshawn-painter-1,North Carolina State,north-carolina-state
2010,29,52,Kalin Lucas,kalin-lucas-1,Michigan State,michigan-state
2012,3,52,Ryne Smith,ryne-smith-1,Purdue,purdue
2012,11,52,T.J. Hall,tj-hall-1,Ohio,ohio
2011,7,52,Demetri Goodson,demetri-goodson-1,Gonzaga,gonzaga
2014,20,52,Trevor Cooney,trevor-cooney-1,Syracuse,syracuse
2012,13,52,Matt Carlino,matt-carlino-1,Brigham Young,brigham-young
2018,9,52,Chuma Okeke,chuma-okeke-1,Auburn,auburn
2018,23,52,Luke Maye,luke-maye-1,North Carolina,north-carolina
2009,27,52,Obi Muonelo,obi-muonelo-1,Oklahoma State,oklahoma-state
2012,25,52,Chris McEachin,chris-mceachin-1,Norfolk State,norfolk-state
2019,14,52,Jayvon Graves,jayvon-graves-1,Buffalo,buffalo
2014,12,52,Jordan Vandenberg,jordan-vandenberg-1,North Carolina State,north-carolina-state
2019,18,51,Gabe Brown,gabe-brown-2,Michigan State,michigan-state
2009,5,51,Maurice Acker,maurice-acker-2,Marquette,marquette
2016,23,51,Shaquille Morris,shaquille-morris-1,Wichita State,wichita-state
2018,12,51,Ryan Cline,ryan-cline-1,Purdue,purdue
2009,16,51,Tu Holloway,terrell-holloway-1,Xavier,xavier
2016,24,51,Lis Shoshi,lis-shoshi-1,Little Rock,arkansas-little-rock
2015,13,51,Ryann Green,ryann-green-1,Georgia State,georgia-state
2015,24,51,Nate Buss,nate-buss-1,Northern Iowa,northern-iowa
2011,12,51,Ian Miller,ian-miller-1,Florida State,florida-state
2010,14,51,Zach Peacock,zach-peacock-1,Georgia Tech,georgia-tech
2010,21,51,Nasir Robinson,nasir-robinson-1,Pittsburgh,pittsburgh
2012,12,51,Okaro White,okaro-white-1,Florida State,florida-state
2018,19,51,Jae'Sean Tate,jaesean-tate-1,Ohio State,ohio-state
2013,20,51,Wes Eikmeier,wes-eikmeier-2,Colorado State,colorado-state
2012,21,51,Matt Glass,matt-glass-1,Vermont,vermont
2014,8,51,Bud Thomas,bud-thomas-1,Mercer,mercer
2011,14,51,D.J. Byrd,dj-byrd-1,Purdue,purdue
2009,20,51,Korie Lucious,korie-lucious-1,Michigan State,michigan-state
2013,17,51,Mitchell Young,mitchell-young-1,Saint Mary's (CA),saint-marys-ca
2017,12,51,Dane Pineau,dane-pineau-1,Saint Mary's (CA),saint-marys-ca
2013,0,51,Derrick Wilson,derrick-wilson-1,Marquette,marquette
2011,30,51,Joshua Smith,joshua-smith-1,UCLA,ucla
2019,10,51,Jared Samuelson,jared-samuelson-12,North Dakota State,north-dakota-state
2016,7,51,Jamuni McNeace,jamuni-mcneace-1,Oklahoma,oklahoma
2015,14,51,Hakeem Baxter,hakeem-baxter-1,Alabama-Birmingham,alabama-birmingham
2008,15,51,Anthony King,anthony-king-1,Miami (FL),miami-fl
2016,13,51,Kemy Osse,kemy-osse-1,Little Rock,arkansas-little-rock
2012,24,51,Four McGlynn,four-mcglynn-1,Vermont,vermont
2016,17,51,Kyron Cartwright,kyron-cartwright-1,Providence,providence
2008,27,51,Kenny Brown,kenny-brown-2,Stanford,stanford
2012,11,51,Michael Snaer,michael-snaer-1,Florida State,florida-state
2015,23,51,Justin Anderson,justin-anderson-1,Virginia,virginia
2015,15,51,Denzell Watts,denzell-watts-1,Alabama-Birmingham,alabama-birmingham
2017,8,51,Solomon Young,solomon-young-1,Iowa State,iowa-state
2011,5,51,Luke Loucks,luke-loucks-1,Florida State,florida-state
2011,8,51,Cam Thoroughman,cam-thoroughman-1,West Virginia,west-virginia
2009,7,51,Dogus Balbay,dogus-balbay-1,Texas,texas
2019,43,51,Nassir Little,nassir-little-1,North Carolina,north-carolina
2017,30,51,Marial Shayok,marial-shayok-1,Virginia,virginia
2012,4,51,Travis Trice,travis-trice-1,Michigan State,michigan-state
2010,8,50,Tyshawn Taylor,tyshawn-taylor-1,Kansas,kansas
2013,18,50,Joe Coleman,joe-coleman-1,Minnesota,minnesota
2014,19,50,Nikola Gajic,nikola-gajic-1,Stephen F. Austin,stephen-f-austin
2018,17,50,Horace Spencer,horace-spencer-1,Auburn,auburn
2013,6,50,Demetric Williams,demetric-williams-1,Wichita State,wichita-state
2008,26,50,Joe Darger,joe-darger-1,Nevada-Las Vegas,nevada-las-vegas
2009,6,50,Keiton Page,keiton-page-1,Oklahoma State,oklahoma-state
2015,17,50,Amir Williams,amir-williams-1,Ohio State,ohio-state
2013,23,50,Brad Waldow,brad-waldow-1,Saint Mary's (CA),saint-marys-ca
2009,13,50,Jamel McLean,jamel-mclean-1,Xavier,xavier
2009,25,50,Evan Turner,evan-turner-1,Ohio State,ohio-state
2010,17,50,Adrian Bowie,adrian-bowie-1,Maryland,maryland
2018,17,50,Jordan Bone,jordan-bone-1,Tennessee,tennessee
2017,21,50,Tyrique Jones,tyrique-jones-1,Xavier,xavier
2014,20,50,Duje Dukan,duje-dukan-1,Wisconsin,wisconsin
2016,9,50,Frank Howard,franklin-howard-1,Syracuse,syracuse
2008,8,50,Dante Jackson,dante-jackson-1,Xavier,xavier
2019,9,50,Deshawn Corprew,deshawn-corprew-1,Texas Tech,texas-tech
2011,14,50,Miles Plumlee,miles-plumlee-1,Duke,duke
2013,18,50,Jon Octeus,jonathan-octeus-1,Colorado State,colorado-state
2014,5,50,Tekele Cotton,tekele-cotton-1,Wichita State,wichita-state
2015,14,50,Isaac Copeland,isaac-copeland-1,Georgetown,georgetown
2010,22,50,Tyler Haws,tyler-haws-1,Brigham Young,brigham-young
2016,8,50,Zach Brown,zach-brown-2,Wichita State,wichita-state
2018,22,50,Travis Fields,travis-fields-1,Radford,radford
2012,12,50,Rodney McCauley,rodney-mccauley-1,Norfolk State,norfolk-state
2011,10,50,Tyler Olander,tyler-olander-1,Connecticut,connecticut
2017,20,50,Kyle Washington,kyle-washington-2,Cincinnati,cincinnati
2018,16,50,Keith Stone,keith-stone-1,Florida,florida
2018,10,50,Ismael Sanogo,ismael-sanogo-1,Seton Hall,seton-hall
2013,23,50,Tyrus McGee,tyrus-mcgee-1,Iowa State,iowa-state
2010,30,50,Kim English,kim-english-1,Missouri,missouri
2012,11,50,Teeng Akol,teeng-akol-1,Western Kentucky,western-kentucky
2017,33,50,Isaac Haas,isaac-haas-1,Purdue,purdue
2013,15,50,Travis Trice,travis-trice-1,Michigan State,michigan-state
2013,7,50,Ehimen Orukpe,ehimen-orukpe-1,Wichita State,wichita-state
2012,28,50,Davante Gardner,davante-gardner-1,Marquette,marquette
2013,17,49,Deshawn Stephens,deshawn-stephens-1,San Diego State,san-diego-state
2009,3,49,Justin Mason,justin-mason-1,Texas,texas
2015,18,49,Daniel Ochefu,daniel-ochefu-1,Villanova,villanova
2012,4,49,B.J. Bailey,bj-bailey-2,Lehigh,lehigh
2018,14,49,Tyler Wideman,tyler-wideman-1,Butler,butler
2011,18,49,Thomas Robinson,thomas-robinson-2,Kansas,kansas
2014,13,49,Kyle Odister,kyle-odister-1,Cal Poly,cal-poly
2012,13,49,Justin Jackson,justin-jackson-3,Cincinnati,cincinnati
2018,7,49,Andrew Dakich,andrew-dakich-1,Ohio State,ohio-state
2011,44,49,J'Covan Brown,jcovan-brown-1,Texas,texas
2008,9,49,Markus Mitchell,markus-mitchell-1,Mount St. Mary's,mount-st-marys
2011,16,49,Brandon Triche,brandon-triche-1,Syracuse,syracuse
2017,9,49,Conner Frankamp,conner-frankamp-1,Wichita State,wichita-state
2015,17,49,Isaiah Hicks,isaiah-hicks-1,North Carolina,north-carolina
2010,6,49,Steven Pearl,steven-pearl-1,Tennessee,tennessee
2009,6,49,Jon Diebler,jon-diebler-1,Ohio State,ohio-state
2008,21,49,Dexter Pittman,dexter-pittman-1,Texas,texas
2008,14,49,Preston Knowles,preston-knowles-1,Louisville,louisville
2018,19,49,Davide Moretti,davide-moretti-1,Texas Tech,texas-tech
2014,30,49,Tarik Black,tarik-black-1,Kansas,kansas
2016,10,49,Eric Green,eric-green-1,Holy Cross,holy-cross
2008,1,49,Boris Meno,boris-meno-1,Davidson,davidson
2018,8,49,Herb Jones,herb-jones-3,Alabama,alabama
2008,26,49,Derrick Caracter,derrick-caracter-1,Louisville,louisville
2010,5,49,Mark Lyons,mark-lyons-1,Xavier,xavier
2014,14,49,David Stockton,david-stockton-1,Gonzaga,gonzaga
2018,11,49,Jared Harper,jared-harper-12,Auburn,auburn
2013,4,49,Mike McCall,mike-mccall-1,Saint Louis,saint-louis
2018,19,49,LaDarien Griffin,ladarien-griffin-1,St. Bonaventure,st-bonaventure
2019,15,49,Kimani Lawrence,kimani-lawrence-1,Arizona State,arizona-state
2012,26,49,Elias Harris,elias-harris-1,Gonzaga,gonzaga
2011,12,49,Jamar Samuels,jamar-samuels-1,Kansas State,kansas-state
2015,12,49,Skylar Spencer,skylar-spencer-1,San Diego State,san-diego-state
2018,10,49,Sacha Killeya-Jones,sacha-killeya-jones-1,Kentucky,kentucky
2010,28,49,Michael Loyd,michael-loyd-1,Brigham Young,brigham-young
2016,19,49,Jared Nickens,jared-nickens-1,Maryland,maryland
2019,11,49,Alex O'Connell,alex-oconnell-1,Duke,duke
2013,8,49,J.J. O'Brien,jj-obrien-1,San Diego State,san-diego-state
2008,4,49,Blake Young,blake-young-1,Kansas State,kansas-state
2017,5,49,Darius Graham,darius-graham-1,UC-Davis,california-davis
2014,17,49,Mike Tobey,mike-tobey-1,Virginia,virginia
2013,5,49,Rohan Brown,rohan-brown-1,La Salle,la-salle
2013,26,48,Greg Smith,greg-smith-2,Colorado State,colorado-state
2016,21,48,Deonte Burton,deonte-burton-2,Iowa State,iowa-state
2011,11,48,Scott Martin,scott-martin-1,Notre Dame,notre-dame
2012,23,48,Marcos Tamares,marcos-tamares-1,Norfolk State,norfolk-state
2018,10,48,Javin DeLaurier,javin-delaurier-1,Duke,duke
2014,23,48,Ike Nwamu,ike-nwamu-1,Mercer,mercer
2009,19,48,Ashton Gibbs,ashton-gibbs-1,Pittsburgh,pittsburgh
2016,28,48,Sviatoslav Mykhailiuk,sviatoslav-mykhailiuk-1,Kansas,kansas
2010,17,48,Daniel Orton,daniel-orton-1,Kentucky,kentucky
2013,15,48,Alex Barlow,alex-barlow-1,Butler,butler
2008,15,48,Matt Howard,matt-howard-1,Butler,butler
2015,9,48,Landen Lucas,landen-lucas-1,Kansas,kansas
2017,19,48,Eric Paschall,eric-paschall-1,Villanova,villanova
2019,14,48,Elston Jones,elston-jones-1,UC-Irvine,california-irvine
2009,5,48,Dwight Burke,dwight-burke-1,Marquette,marquette
2017,4,48,Manuale Watkins,manuale-watkins-1,Arkansas,arkansas
2016,9,48,Korey Billbury,korey-billbury-1,Virginia Commonwealth,virginia-commonwealth
2010,22,48,Khris Middleton,khris-middleton-1,Texas A&M,texas-am
2017,31,48,Mangok Mathiang,mangok-mathiang-1,Louisville,louisville
2015,17,48,Jalil Abdul-Bassit,jalil-abdul-bassit-1,Oregon,oregon
2015,26,48,Paul Jesperson,paul-jesperson-1,Northern Iowa,northern-iowa
2017,14,48,Cassius Winston,cassius-winston-1,Michigan State,michigan-state
2012,19,48,Henry Sims,henry-sims-1,Georgetown,georgetown
2019,16,48,K.J. Williams,kj-williams-1,Murray State,murray-state
2011,6,48,Niels Giffey,niels-giffey-1,Connecticut,connecticut
2014,8,48,Daniel Ochefu,daniel-ochefu-1,Villanova,villanova
2017,12,48,Rashard Kelly,rashard-kelly-1,Wichita State,wichita-state
2012,22,48,Mike Rosario,mike-rosario-1,Florida,florida
2011,16,48,Francis-Cedric Martel,francis-cedric-martel-1,Richmond,richmond
2015,2,48,Aaron Tate,aaron-tate-1,Robert Morris,robert-morris
2016,30,48,Stefan Jankovic,stefan-jankovic-1,Hawaii,hawaii
2013,13,48,Jean Louisme,jean-louisme-1,North Carolina A&T,north-carolina-at
2017,6,48,Devon Hall,devon-hall-1,Virginia,virginia
2013,8,48,Caris LeVert,caris-levert-1,Michigan,michigan
2017,22,48,Dusty Hannahs,dusty-hannahs-1,Arkansas,arkansas
2017,28,48,Jeff Dowtin,jeff-dowtin-1,Rhode Island,rhode-island
2015,20,48,Zach Brown,zach-brown-2,Wichita State,wichita-state
2013,13,47,Julian Gamble,julian-gamble-1,Miami (FL),miami-fl
2019,12,47,Remy Martin,remy-martin-2,Arizona State,arizona-state
2017,6,47,Edward Simpson,edward-simpson-1,Middle Tennessee,middle-tennessee
2018,14,47,Robert Lewis,robert-lewis-5,Texas Southern,texas-southern
2012,0,47,Alex Johnson,alex-johnson-1,North Carolina State,north-carolina-state
2013,14,47,Nick Williams,nick-williams-2,Mississippi,mississippi
2016,9,47,Ty Charles,ty-charles-1,Stephen F. Austin,stephen-f-austin
2011,25,47,D.J. Richardson,dj-richardson-1,Illinois,illinois
2019,17,47,Musa Jallow,musa-jallow-1,Ohio State,ohio-state
2012,14,47,Remy Abell,remy-abell-1,Indiana,indiana
2019,13,47,Nick Richards,nick-richards-2,Kentucky,kentucky
2014,20,47,Jamari Traylor,jamari-traylor-1,Kansas,kansas
2008,16,47,Chris Kramer,chris-kramer-1,Purdue,purdue
2010,25,47,Gani Lawal,gani-lawal-1,Georgia Tech,georgia-tech
2013,37,47,Juvonte Reddic,juvonte-reddic-1,Virginia Commonwealth,virginia-commonwealth
2015,25,47,JayVaughn Pinkston,jayvaughn-pinkston-1,Villanova,villanova
2017,21,47,King McClure,king-mcclure-1,Baylor,baylor
